txn_id,investor_id,scheme_code,state,city_tier,investor_age,income_bracket,txn_type,amount_inr,txn_date
TXN-030897,INV-00898,122214,Punjab,Tier 2,56,5-12L,SIP,38386,2025-10-29
TXN-030898,INV-00899,122337,Haryana,Tier 3,27,5-12L,SIP,30345,2025-10-30
TXN-030899,INV-00900,122460,Maharashtra,Tier 1,49,12-25L,Redemption,19857,2025-10-31
TXN-030900,INV-00901,122583,Karnataka,Tier 2,49,12-25L,SIP,27562,2025-11-03
TXN-030901,INV-00902,122706,Tamil Nadu,Tier 3,62,12-25L,SIP,44653,2025-11-04
TXN-030902,INV-00903,122829,Delhi,Tier 1,33,5-12L,SIP,40190,2025-11-05
TXN-030903,INV-00904,122952,Gujarat,Tier 2,29,25L+,SIP,46126,2025-11-06
TXN-030904,INV-00905,123075,Uttar Pradesh,Tier 3,51,5-12L,SIP,6288,2025-11-07
TXN-030905,INV-00906,123198,West Bengal,Tier 1,63,12-25L,SIP,35450,2025-11-10
TXN-030906,INV-00907,123321,Telangana,Tier 2,24,12-25L,SIP,19405,2025-11-11
TXN-030907,INV-00908,123444,Rajasthan,Tier 3,36,25L+,SIP,9830,2025-11-12
TXN-030908,INV-00909,123567,Kerala,Tier 1,66,12-25L,SIP,41568,2025-11-13
TXN-030909,INV-00910,123690,Punjab,Tier 2,54,5-12L,SIP,29641,2025-11-14
TXN-030910,INV-00911,123813,Haryana,Tier 3,64,5-12L,SIP,18555,2025-11-17
TXN-030911,INV-00912,123936,Maharashtra,Tier 1,34,25L+,Lumpsum,130526,2025-11-18
TXN-030912,INV-00913,124059,Karnataka,Tier 2,67,5-12L,Redemption,14052,2025-11-19
TXN-030913,INV-00914,124182,Tamil Nadu,Tier 3,41,25L+,Redemption,38074,2025-11-20
TXN-030914,INV-00915,124305,Delhi,Tier 1,34,5-12L,Lumpsum,411080,2025-11-21
TXN-030915,INV-00916,124428,Gujarat,Tier 2,47,25L+,SIP,21484,2025-11-24
TXN-030916,INV-00917,124551,Uttar Pradesh,Tier 3,66,12-25L,SIP,17934,2025-11-25
TXN-030917,INV-00918,124674,West Bengal,Tier 1,56,25L+,SIP,20264,2025-11-26
TXN-030918,INV-00919,124797,Telangana,Tier 2,50,5-12L,SIP,16205,2025-11-27
TXN-030919,INV-00920,124920,Rajasthan,Tier 3,44,12-25L,SIP,12020,2025-11-28
TXN-030920,INV-00921,120123,Kerala,Tier 1,36,25L+,SIP,4133,2025-12-01
TXN-030921,INV-00922,120246,Punjab,Tier 2,39,12-25L,Redemption,12883,2025-12-02
TXN-030922,INV-00923,120369,Haryana,Tier 3,54,12-25L,SIP,27078,2025-12-03
TXN-030923,INV-00924,120492,Maharashtra,Tier 1,28,5-12L,Redemption,36125,2025-12-04
TXN-030924,INV-00925,120615,Karnataka,Tier 2,55,25L+,Lumpsum,238396,2025-12-05
TXN-030925,INV-00926,120738,Tamil Nadu,Tier 3,46,12-25L,SIP,10996,2025-12-08
TXN-030926,INV-00927,120861,Delhi,Tier 1,46,12-25L,SIP,42936,2025-12-09
TXN-030927,INV-00928,120984,Gujarat,Tier 2,39,5-12L,Lumpsum,70807,2025-12-10
TXN-030928,INV-00929,121107,Uttar Pradesh,Tier 3,31,5-12L,SIP,46082,2025-12-11
TXN-030929,INV-00930,121230,West Bengal,Tier 1,26,12-25L,SIP,30256,2025-12-12
TXN-030930,INV-00931,121353,Telangana,Tier 2,51,5-12L,SIP,26111,2025-12-15
TXN-030931,INV-00932,121476,Rajasthan,Tier 3,63,5-12L,Redemption,37186,2025-12-16
TXN-030932,INV-00933,121599,Kerala,Tier 1,38,5-12L,SIP,35679,2025-12-17
TXN-030933,INV-00934,121722,Punjab,Tier 2,36,25L+,SIP,1857,2025-12-18
TXN-030934,INV-00935,121845,Haryana,Tier 3,55,12-25L,SIP,12901,2025-12-19
TXN-030935,INV-00936,121968,Maharashtra,Tier 1,34,25L+,Redemption,7175,2025-12-22
TXN-030936,INV-00937,122091,Karnataka,Tier 2,40,12-25L,SIP,12399,2025-12-23
TXN-030937,INV-00938,122214,Tamil Nadu,Tier 3,56,25L+,Lumpsum,379276,2025-12-24
TXN-030938,INV-00939,122337,Delhi,Tier 1,51,25L+,SIP,35498,2025-12-25
TXN-030939,INV-00940,122460,Gujarat,Tier 2,67,12-25L,SIP,40837,2025-12-26
TXN-030940,INV-00941,122583,Uttar Pradesh,Tier 3,51,25L+,SIP,30502,2025-12-29
TXN-030941,INV-00942,122706,West Bengal,Tier 1,50,5-12L,SIP,29653,2025-12-30
TXN-030942,INV-00943,122829,Telangana,Tier 2,45,5-12L,SIP,27312,2025-12-31
TXN-030943,INV-00944,122952,Rajasthan,Tier 3,30,25L+,SIP,23313,2026-01-01
TXN-030944,INV-00945,123075,Kerala,Tier 1,54,5-12L,SIP,48614,2026-01-02
TXN-030945,INV-00946,123198,Punjab,Tier 2,61,5-12L,SIP,49704,2026-01-05
TXN-030946,INV-00947,123321,Haryana,Tier 3,25,12-25L,Redemption,32234,2026-01-06
TXN-030947,INV-00948,123444,Maharashtra,Tier 1,49,5-12L,SIP,36288,2026-01-07
TXN-030948,INV-00949,123567,Karnataka,Tier 2,41,5-12L,Lumpsum,188109,2026-01-08
TXN-030949,INV-00950,123690,Tamil Nadu,Tier 3,25,25L+,SIP,20621,2026-01-09
TXN-030950,INV-00951,123813,Delhi,Tier 1,40,12-25L,SIP,6221,2026-01-12
TXN-030951,INV-00952,123936,Gujarat,Tier 2,42,5-12L,SIP,40795,2026-01-13
TXN-030952,INV-00953,124059,Uttar Pradesh,Tier 3,67,12-25L,SIP,32263,2026-01-14
TXN-030953,INV-00954,124182,West Bengal,Tier 1,44,5-12L,Redemption,11297,2026-01-15
TXN-030954,INV-00955,124305,Telangana,Tier 2,48,25L+,Redemption,7381,2026-01-16
TXN-030955,INV-00956,124428,Rajasthan,Tier 3,44,12-25L,SIP,3311,2026-01-19
TXN-030956,INV-00957,124551,Kerala,Tier 1,44,12-25L,Lumpsum,253662,2026-01-20
TXN-030957,INV-00958,124674,Punjab,Tier 2,64,25L+,Lumpsum,155536,2026-01-21
TXN-030958,INV-00959,124797,Haryana,Tier 3,27,5-12L,Redemption,34281,2026-01-22
TXN-030959,INV-00960,124920,Maharashtra,Tier 1,67,12-25L,SIP,7015,2026-01-23
TXN-030960,INV-00961,120123,Karnataka,Tier 2,25,25L+,SIP,23844,2026-01-26
TXN-030961,INV-00962,120246,Tamil Nadu,Tier 3,51,12-25L,SIP,8217,2026-01-27
TXN-030962,INV-00963,120369,Delhi,Tier 1,36,12-25L,SIP,3632,2026-01-28
TXN-030963,INV-00964,120492,Gujarat,Tier 2,30,5-12L,Redemption,30736,2026-01-29
TXN-030964,INV-00965,120615,Uttar Pradesh,Tier 3,56,25L+,Redemption,31196,2026-01-30
TXN-030965,INV-00966,120738,West Bengal,Tier 1,61,25L+,SIP,35626,2026-02-02
TXN-030966,INV-00967,120861,Telangana,Tier 2,25,12-25L,Lumpsum,431791,2026-02-03
TXN-030967,INV-00968,120984,Rajasthan,Tier 3,42,12-25L,SIP,30393,2026-02-04
TXN-030968,INV-00969,121107,Kerala,Tier 1,34,5-12L,SIP,23790,2026-02-05
TXN-030969,INV-00970,121230,Punjab,Tier 2,67,12-25L,SIP,45153,2026-02-06
TXN-030970,INV-00971,121353,Haryana,Tier 3,64,25L+,Lumpsum,309683,2026-02-09
TXN-030971,INV-00972,121476,Maharashtra,Tier 1,22,12-25L,SIP,34387,2026-02-10
TXN-030972,INV-00973,121599,Karnataka,Tier 2,39,25L+,SIP,9622,2026-02-11
TXN-030973,INV-00974,121722,Tamil Nadu,Tier 3,57,5-12L,Redemption,42128,2026-02-12
TXN-030974,INV-00975,121845,Delhi,Tier 1,31,12-25L,SIP,3868,2026-02-13
TXN-030975,INV-00976,121968,Gujarat,Tier 2,54,5-12L,SIP,41284,2026-02-16
TXN-030976,INV-00977,122091,Uttar Pradesh,Tier 3,45,5-12L,SIP,30105,2026-02-17
TXN-030977,INV-00978,122214,West Bengal,Tier 1,64,25L+,SIP,43528,2026-02-18
TXN-030978,INV-00979,122337,Telangana,Tier 2,25,5-12L,SIP,2004,2026-02-19
TXN-030979,INV-00980,122460,Rajasthan,Tier 3,66,5-12L,Lumpsum,97168,2026-02-20
TXN-030980,INV-00981,122583,Kerala,Tier 1,29,5-12L,SIP,37261,2026-02-23
TXN-030981,INV-00982,122706,Punjab,Tier 2,64,12-25L,SIP,26109,2026-02-24
TXN-030982,INV-00983,122829,Haryana,Tier 3,53,5-12L,SIP,47917,2026-02-25
TXN-030983,INV-00984,122952,Maharashtra,Tier 1,66,12-25L,Lumpsum,405876,2026-02-26
TXN-030984,INV-00985,123075,Karnataka,Tier 2,49,5-12L,Lumpsum,130999,2026-02-27
TXN-030985,INV-00986,123198,Tamil Nadu,Tier 3,31,12-25L,Redemption,49493,2026-03-02
TXN-030986,INV-00987,123321,Delhi,Tier 1,31,12-25L,SIP,1805,2026-03-03
TXN-030987,INV-00988,123444,Gujarat,Tier 2,58,12-25L,SIP,46792,2026-03-04
TXN-030988,INV-00989,123567,Uttar Pradesh,Tier 3,47,12-25L,SIP,7701,2026-03-05
TXN-030989,INV-00990,123690,West Bengal,Tier 1,27,12-25L,Lumpsum,203492,2026-03-06
TXN-030990,INV-00991,123813,Telangana,Tier 2,67,25L+,Redemption,31832,2026-03-09
TXN-030991,INV-00992,123936,Rajasthan,Tier 3,54,25L+,SIP,46450,2026-03-10
TXN-030992,INV-00993,124059,Kerala,Tier 1,59,12-25L,SIP,46171,2026-03-11
TXN-030993,INV-00994,124182,Punjab,Tier 2,54,12-25L,SIP,14266,2026-03-12
TXN-030994,INV-00995,124305,Haryana,Tier 3,31,12-25L,SIP,3056,2026-03-13
TXN-030995,INV-00996,124428,Maharashtra,Tier 1,49,5-12L,SIP,39504,2026-03-16
TXN-030996,INV-00997,124551,Karnataka,Tier 2,29,5-12L,SIP,31719,2026-03-17
TXN-030997,INV-00998,124674,Tamil Nadu,Tier 3,43,12-25L,SIP,35132,2026-03-18
TXN-030998,INV-00999,124797,Delhi,Tier 1,58,12-25L,SIP,15007,2026-03-19
TXN-030999,INV-01000,124920,Gujarat,Tier 2,54,5-12L,SIP,31614,2026-03-20
TXN-031000,INV-01001,120123,Uttar Pradesh,Tier 3,67,5-12L,Redemption,35821,2026-03-23
TXN-031001,INV-01002,120246,West Bengal,Tier 1,60,12-25L,SIP,11075,2026-03-24
TXN-031002,INV-01003,120369,Telangana,Tier 2,32,5-12L,Lumpsum,174204,2026-03-25
TXN-031003,INV-01004,120492,Rajasthan,Tier 3,34,5-12L,SIP,21515,2026-03-26
TXN-031004,INV-01005,120615,Kerala,Tier 1,26,5-12L,SIP,28946,2026-03-27
TXN-031005,INV-01006,120738,Punjab,Tier 2,35,12-25L,Lumpsum,164605,2026-03-30
TXN-031006,INV-01007,120861,Haryana,Tier 3,57,25L+,Redemption,34516,2026-03-31
TXN-031007,INV-01008,120984,Maharashtra,Tier 1,57,25L+,SIP,4730,2026-04-01
TXN-031008,INV-01009,121107,Karnataka,Tier 2,46,5-12L,Lumpsum,25505,2026-04-02
TXN-031009,INV-01010,121230,Tamil Nadu,Tier 3,27,5-12L,SIP,30169,2026-04-03
TXN-031010,INV-01011,121353,Delhi,Tier 1,64,25L+,SIP,39371,2026-04-06
TXN-031011,INV-01012,121476,Gujarat,Tier 2,26,12-25L,SIP,4103,2026-04-07
TXN-031012,INV-01013,121599,Uttar Pradesh,Tier 3,49,5-12L,SIP,33381,2026-04-08
TXN-031013,INV-01014,121722,West Bengal,Tier 1,27,12-25L,SIP,17417,2026-04-09
TXN-031014,INV-01015,121845,Telangana,Tier 2,62,12-25L,Lumpsum,254760,2026-04-10
TXN-031015,INV-01016,121968,Rajasthan,Tier 3,42,5-12L,Redemption,3731,2026-04-13
TXN-031016,INV-01017,122091,Kerala,Tier 1,25,25L+,SIP,46640,2026-04-14
TXN-031017,INV-01018,122214,Punjab,Tier 2,63,12-25L,Redemption,4683,2026-04-15
TXN-031018,INV-01019,122337,Haryana,Tier 3,34,5-12L,SIP,10329,2026-04-16
TXN-031019,INV-01020,122460,Maharashtra,Tier 1,48,25L+,SIP,7773,2026-04-17
TXN-031020,INV-01021,122583,Karnataka,Tier 2,66,25L+,Lumpsum,471341,2026-04-20
TXN-031021,INV-01022,122706,Tamil Nadu,Tier 3,37,5-12L,SIP,35828,2026-04-21
TXN-031022,INV-01023,122829,Delhi,Tier 1,28,12-25L,SIP,39041,2026-04-22
TXN-031023,INV-01024,122952,Gujarat,Tier 2,30,12-25L,Lumpsum,371888,2026-04-23
TXN-031024,INV-01025,123075,Uttar Pradesh,Tier 3,27,25L+,Redemption,49802,2026-04-24
TXN-031025,INV-01026,123198,West Bengal,Tier 1,51,25L+,Lumpsum,115367,2026-04-27
TXN-031026,INV-01027,123321,Telangana,Tier 2,24,12-25L,SIP,20845,2026-04-28
TXN-031027,INV-01028,123444,Rajasthan,Tier 3,35,25L+,SIP,40373,2026-04-29
TXN-031028,INV-01029,123567,Kerala,Tier 1,59,25L+,Lumpsum,112845,2026-04-30
TXN-031029,INV-01030,123690,Punjab,Tier 2,67,12-25L,Lumpsum,204738,2026-05-01
TXN-031030,INV-01031,123813,Haryana,Tier 3,39,25L+,SIP,11439,2026-05-04
TXN-031031,INV-01032,123936,Maharashtra,Tier 1,35,25L+,SIP,18837,2026-05-05
TXN-031032,INV-01033,124059,Karnataka,Tier 2,64,12-25L,Lumpsum,319374,2026-05-06
TXN-031033,INV-01034,124182,Tamil Nadu,Tier 3,31,5-12L,SIP,10014,2026-05-07
TXN-031034,INV-01035,124305,Delhi,Tier 1,27,25L+,SIP,15529,2026-05-08
TXN-031035,INV-01036,124428,Gujarat,Tier 2,55,25L+,Redemption,4809,2026-05-11
TXN-031036,INV-01037,124551,Uttar Pradesh,Tier 3,51,5-12L,SIP,11830,2026-05-12
TXN-031037,INV-01038,124674,West Bengal,Tier 1,46,5-12L,Redemption,28411,2026-05-13
TXN-031038,INV-01039,124797,Telangana,Tier 2,32,25L+,SIP,5118,2026-05-14
TXN-031039,INV-01040,124920,Rajasthan,Tier 3,48,12-25L,Lumpsum,394711,2026-05-15
TXN-031040,INV-01041,120123,Kerala,Tier 1,43,5-12L,Lumpsum,160546,2026-05-18
TXN-031041,INV-01042,120246,Punjab,Tier 2,53,25L+,SIP,49546,2026-05-19
TXN-031042,INV-01043,120369,Haryana,Tier 3,62,25L+,Redemption,16480,2026-05-20
TXN-031043,INV-01044,120492,Maharashtra,Tier 1,53,12-25L,SIP,24942,2026-05-21
TXN-031044,INV-01045,120615,Karnataka,Tier 2,42,25L+,SIP,11501,2026-05-22
TXN-031045,INV-01046,120738,Tamil Nadu,Tier 3,46,25L+,SIP,4782,2026-05-25
TXN-031046,INV-01047,120861,Delhi,Tier 1,26,5-12L,Lumpsum,370900,2026-05-26
TXN-031047,INV-01048,120984,Gujarat,Tier 2,25,12-25L,SIP,39757,2026-05-27
TXN-031048,INV-01049,121107,Uttar Pradesh,Tier 3,25,5-12L,SIP,21213,2026-05-28
TXN-031049,INV-01050,121230,West Bengal,Tier 1,32,5-12L,Lumpsum,288132,2026-05-29
TXN-031050,INV-01051,121353,Telangana,Tier 2,66,25L+,SIP,13721,2022-01-03
TXN-031051,INV-01052,121476,Rajasthan,Tier 3,26,12-25L,SIP,29838,2022-01-04
TXN-031052,INV-01053,121599,Kerala,Tier 1,49,12-25L,SIP,24262,2022-01-05
TXN-031053,INV-01054,121722,Punjab,Tier 2,67,12-25L,SIP,9332,2022-01-06
TXN-031054,INV-01055,121845,Haryana,Tier 3,66,25L+,SIP,10941,2022-01-07
TXN-031055,INV-01056,121968,Maharashtra,Tier 1,39,25L+,Lumpsum,350036,2022-01-10
TXN-031056,INV-01057,122091,Karnataka,Tier 2,36,5-12L,SIP,12394,2022-01-11
TXN-031057,INV-01058,122214,Tamil Nadu,Tier 3,61,5-12L,Redemption,15255,2022-01-12
TXN-031058,INV-01059,122337,Delhi,Tier 1,28,12-25L,SIP,39448,2022-01-13
TXN-031059,INV-01060,122460,Gujarat,Tier 2,31,25L+,Lumpsum,399584,2022-01-14
TXN-031060,INV-01061,122583,Uttar Pradesh,Tier 3,44,25L+,SIP,15662,2022-01-17
TXN-031061,INV-01062,122706,West Bengal,Tier 1,23,12-25L,SIP,49325,2022-01-18
TXN-031062,INV-01063,122829,Telangana,Tier 2,30,12-25L,SIP,19476,2022-01-19
TXN-031063,INV-01064,122952,Rajasthan,Tier 3,67,12-25L,Lumpsum,254890,2022-01-20
TXN-031064,INV-01065,123075,Kerala,Tier 1,23,12-25L,SIP,16961,2022-01-21
TXN-031065,INV-01066,123198,Punjab,Tier 2,53,25L+,Redemption,9416,2022-01-24
TXN-031066,INV-01067,123321,Haryana,Tier 3,61,25L+,Lumpsum,86954,2022-01-25
TXN-031067,INV-01068,123444,Maharashtra,Tier 1,36,12-25L,SIP,9867,2022-01-26
TXN-031068,INV-01069,123567,Karnataka,Tier 2,61,25L+,SIP,24931,2022-01-27
TXN-031069,INV-01070,123690,Tamil Nadu,Tier 3,23,25L+,SIP,30554,2022-01-28
TXN-031070,INV-01071,123813,Delhi,Tier 1,52,12-25L,SIP,4258,2022-01-31
TXN-031071,INV-01072,123936,Gujarat,Tier 2,47,12-25L,Lumpsum,298091,2022-02-01
TXN-031072,INV-01073,124059,Uttar Pradesh,Tier 3,46,12-25L,Redemption,34863,2022-02-02
TXN-031073,INV-01074,124182,West Bengal,Tier 1,47,25L+,Lumpsum,437350,2022-02-03
TXN-031074,INV-01075,124305,Telangana,Tier 2,30,25L+,SIP,33175,2022-02-04
TXN-031075,INV-01076,124428,Rajasthan,Tier 3,60,25L+,SIP,46058,2022-02-07
TXN-031076,INV-01077,124551,Kerala,Tier 1,62,5-12L,SIP,31371,2022-02-08
TXN-031077,INV-01078,124674,Punjab,Tier 2,50,25L+,SIP,27243,2022-02-09
TXN-031078,INV-01079,124797,Haryana,Tier 3,63,12-25L,SIP,40880,2022-02-10
TXN-031079,INV-01080,124920,Maharashtra,Tier 1,25,12-25L,SIP,6102,2022-02-11
TXN-031080,INV-01081,120123,Karnataka,Tier 2,24,5-12L,SIP,38997,2022-02-14
TXN-031081,INV-01082,120246,Tamil Nadu,Tier 3,37,12-25L,SIP,36563,2022-02-15
TXN-031082,INV-01083,120369,Delhi,Tier 1,58,12-25L,SIP,21202,2022-02-16
TXN-031083,INV-01084,120492,Gujarat,Tier 2,53,12-25L,SIP,11370,2022-02-17
TXN-031084,INV-01085,120615,Uttar Pradesh,Tier 3,24,12-25L,SIP,20194,2022-02-18
TXN-031085,INV-01086,120738,West Bengal,Tier 1,62,5-12L,SIP,5859,2022-02-21
TXN-031086,INV-01087,120861,Telangana,Tier 2,28,25L+,Lumpsum,272017,2022-02-22
TXN-031087,INV-01088,120984,Rajasthan,Tier 3,55,25L+,Lumpsum,412576,2022-02-23
TXN-031088,INV-01089,121107,Kerala,Tier 1,35,12-25L,SIP,41712,2022-02-24
TXN-031089,INV-01090,121230,Punjab,Tier 2,28,12-25L,SIP,26461,2022-02-25
TXN-031090,INV-01091,121353,Haryana,Tier 3,32,12-25L,Lumpsum,309681,2022-02-28
TXN-031091,INV-01092,121476,Maharashtra,Tier 1,61,5-12L,SIP,44376,2022-03-01
TXN-031092,INV-01093,121599,Karnataka,Tier 2,30,25L+,Lumpsum,86853,2022-03-02
TXN-031093,INV-01094,121722,Tamil Nadu,Tier 3,63,5-12L,Lumpsum,302519,2022-03-03
TXN-031094,INV-01095,121845,Delhi,Tier 1,31,25L+,SIP,6773,2022-03-04
TXN-031095,INV-01096,121968,Gujarat,Tier 2,31,12-25L,SIP,23048,2022-03-07
TXN-031096,INV-01097,122091,Uttar Pradesh,Tier 3,56,12-25L,Lumpsum,160621,2022-03-08
TXN-031097,INV-01098,122214,West Bengal,Tier 1,47,12-25L,Lumpsum,307566,2022-03-09
TXN-031098,INV-01099,122337,Telangana,Tier 2,66,5-12L,SIP,3792,2022-03-10
TXN-031099,INV-01100,122460,Rajasthan,Tier 3,37,5-12L,Lumpsum,274079,2022-03-11
TXN-031100,INV-01101,122583,Kerala,Tier 1,45,12-25L,Redemption,3930,2022-03-14
TXN-031101,INV-01102,122706,Punjab,Tier 2,44,5-12L,Lumpsum,215830,2022-03-15
TXN-031102,INV-01103,122829,Haryana,Tier 3,65,12-25L,Redemption,5785,2022-03-16
TXN-031103,INV-01104,122952,Maharashtra,Tier 1,49,25L+,SIP,49920,2022-03-17
TXN-031104,INV-01105,123075,Karnataka,Tier 2,60,25L+,Redemption,29546,2022-03-18
TXN-031105,INV-01106,123198,Tamil Nadu,Tier 3,57,25L+,Lumpsum,130516,2022-03-21
TXN-031106,INV-01107,123321,Delhi,Tier 1,25,5-12L,SIP,23402,2022-03-22
TXN-031107,INV-01108,123444,Gujarat,Tier 2,29,5-12L,SIP,27192,2022-03-23
TXN-031108,INV-01109,123567,Uttar Pradesh,Tier 3,58,12-25L,SIP,8561,2022-03-24
TXN-031109,INV-01110,123690,West Bengal,Tier 1,58,12-25L,Lumpsum,123889,2022-03-25
TXN-031110,INV-01111,123813,Telangana,Tier 2,62,25L+,SIP,44607,2022-03-28
TXN-031111,INV-01112,123936,Rajasthan,Tier 3,63,25L+,Lumpsum,238734,2022-03-29
TXN-031112,INV-01113,124059,Kerala,Tier 1,29,25L+,SIP,4062,2022-03-30
TXN-031113,INV-01114,124182,Punjab,Tier 2,36,5-12L,SIP,22202,2022-03-31
TXN-031114,INV-01115,124305,Haryana,Tier 3,28,12-25L,SIP,23676,2022-04-01
TXN-031115,INV-01116,124428,Maharashtra,Tier 1,61,25L+,SIP,14713,2022-04-04
TXN-031116,INV-01117,124551,Karnataka,Tier 2,42,25L+,SIP,41389,2022-04-05
TXN-031117,INV-01118,124674,Tamil Nadu,Tier 3,45,12-25L,SIP,46562,2022-04-06
TXN-031118,INV-01119,124797,Delhi,Tier 1,50,5-12L,SIP,35301,2022-04-07
TXN-031119,INV-01120,124920,Gujarat,Tier 2,31,25L+,SIP,5735,2022-04-08
TXN-031120,INV-01121,120123,Uttar Pradesh,Tier 3,40,5-12L,Lumpsum,402973,2022-04-11
TXN-031121,INV-01122,120246,West Bengal,Tier 1,52,5-12L,Redemption,33656,2022-04-12
TXN-031122,INV-01123,120369,Telangana,Tier 2,55,5-12L,Lumpsum,217892,2022-04-13
TXN-031123,INV-01124,120492,Rajasthan,Tier 3,56,12-25L,SIP,37878,2022-04-14
TXN-031124,INV-01125,120615,Kerala,Tier 1,51,12-25L,SIP,6088,2022-04-15
TXN-031125,INV-01126,120738,Punjab,Tier 2,50,12-25L,SIP,20758,2022-04-18
TXN-031126,INV-01127,120861,Haryana,Tier 3,48,5-12L,Lumpsum,41039,2022-04-19
TXN-031127,INV-01128,120984,Maharashtra,Tier 1,27,25L+,Lumpsum,317910,2022-04-20
TXN-031128,INV-01129,121107,Karnataka,Tier 2,43,5-12L,Lumpsum,31328,2022-04-21
TXN-031129,INV-01130,121230,Tamil Nadu,Tier 3,49,5-12L,SIP,44440,2022-04-22
TXN-031130,INV-01131,121353,Delhi,Tier 1,52,25L+,Redemption,14495,2022-04-25
TXN-031131,INV-01132,121476,Gujarat,Tier 2,32,5-12L,SIP,19966,2022-04-26
TXN-031132,INV-01133,121599,Uttar Pradesh,Tier 3,24,12-25L,Lumpsum,346377,2022-04-27
TXN-031133,INV-01134,121722,West Bengal,Tier 1,64,25L+,SIP,12471,2022-04-28
TXN-031134,INV-01135,121845,Telangana,Tier 2,42,25L+,SIP,7557,2022-04-29
TXN-031135,INV-01136,121968,Rajasthan,Tier 3,55,5-12L,Lumpsum,367099,2022-05-02
TXN-031136,INV-01137,122091,Kerala,Tier 1,26,25L+,SIP,17410,2022-05-03
TXN-031137,INV-01138,122214,Punjab,Tier 2,31,5-12L,SIP,20151,2022-05-04
TXN-031138,INV-01139,122337,Haryana,Tier 3,25,25L+,Redemption,26603,2022-05-05
TXN-031139,INV-01140,122460,Maharashtra,Tier 1,46,25L+,Redemption,48220,2022-05-06
TXN-031140,INV-01141,122583,Karnataka,Tier 2,30,25L+,Redemption,15923,2022-05-09
TXN-031141,INV-01142,122706,Tamil Nadu,Tier 3,52,25L+,Redemption,25402,2022-05-10
TXN-031142,INV-01143,122829,Delhi,Tier 1,22,12-25L,SIP,34807,2022-05-11
TXN-031143,INV-01144,122952,Gujarat,Tier 2,35,12-25L,Lumpsum,52454,2022-05-12
TXN-031144,INV-01145,123075,Uttar Pradesh,Tier 3,25,5-12L,SIP,26266,2022-05-13
TXN-031145,INV-01146,123198,West Bengal,Tier 1,43,25L+,Redemption,6235,2022-05-16
TXN-031146,INV-01147,123321,Telangana,Tier 2,49,12-25L,Lumpsum,70210,2022-05-17
TXN-031147,INV-01148,123444,Rajasthan,Tier 3,34,25L+,SIP,7899,2022-05-18
TXN-031148,INV-01149,123567,Kerala,Tier 1,54,5-12L,SIP,33946,2022-05-19
TXN-031149,INV-01150,123690,Punjab,Tier 2,24,25L+,Lumpsum,283520,2022-05-20
TXN-031150,INV-01151,123813,Haryana,Tier 3,40,25L+,SIP,48812,2022-05-23
TXN-031151,INV-01152,123936,Maharashtra,Tier 1,45,5-12L,SIP,16528,2022-05-24
TXN-031152,INV-01153,124059,Karnataka,Tier 2,22,5-12L,SIP,34847,2022-05-25
TXN-031153,INV-01154,124182,Tamil Nadu,Tier 3,29,25L+,Lumpsum,320452,2022-05-26
TXN-031154,INV-01155,124305,Delhi,Tier 1,36,5-12L,Redemption,15937,2022-05-27
TXN-031155,INV-01156,124428,Gujarat,Tier 2,40,25L+,Lumpsum,233665,2022-05-30
TXN-031156,INV-01157,124551,Uttar Pradesh,Tier 3,35,25L+,SIP,39206,2022-05-31
TXN-031157,INV-01158,124674,West Bengal,Tier 1,48,25L+,SIP,24522,2022-06-01
TXN-031158,INV-01159,124797,Telangana,Tier 2,63,12-25L,SIP,20590,2022-06-02
TXN-031159,INV-01160,124920,Rajasthan,Tier 3,51,25L+,Lumpsum,391029,2022-06-03
TXN-031160,INV-01161,120123,Kerala,Tier 1,63,5-12L,SIP,13179,2022-06-06
TXN-031161,INV-01162,120246,Punjab,Tier 2,54,5-12L,Lumpsum,82344,2022-06-07
TXN-031162,INV-01163,120369,Haryana,Tier 3,24,5-12L,Lumpsum,278165,2022-06-08
TXN-031163,INV-01164,120492,Maharashtra,Tier 1,44,12-25L,SIP,38123,2022-06-09
TXN-031164,INV-01165,120615,Karnataka,Tier 2,51,5-12L,SIP,1473,2022-06-10
TXN-031165,INV-01166,120738,Tamil Nadu,Tier 3,33,25L+,SIP,21675,2022-06-13
TXN-031166,INV-01167,120861,Delhi,Tier 1,25,12-25L,SIP,30287,2022-06-14
TXN-031167,INV-01168,120984,Gujarat,Tier 2,54,12-25L,SIP,8892,2022-06-15
TXN-031168,INV-01169,121107,Uttar Pradesh,Tier 3,30,25L+,Redemption,23564,2022-06-16
TXN-031169,INV-01170,121230,West Bengal,Tier 1,23,5-12L,SIP,48820,2022-06-17
TXN-031170,INV-01171,121353,Telangana,Tier 2,40,25L+,SIP,33232,2022-06-20
TXN-031171,INV-01172,121476,Rajasthan,Tier 3,65,12-25L,SIP,30888,2022-06-21
TXN-031172,INV-01173,121599,Kerala,Tier 1,64,12-25L,SIP,29992,2022-06-22
TXN-031173,INV-01174,121722,Punjab,Tier 2,45,12-25L,Redemption,12032,2022-06-23
TXN-031174,INV-01175,121845,Haryana,Tier 3,43,25L+,SIP,47765,2022-06-24
TXN-031175,INV-01176,121968,Maharashtra,Tier 1,65,5-12L,SIP,25203,2022-06-27
TXN-031176,INV-01177,122091,Karnataka,Tier 2,33,12-25L,Lumpsum,395097,2022-06-28
