scheme_code,nav_date,nav_value
123567,2024-08-20,173.5047
123567,2024-08-21,175.7721
123567,2024-08-22,179.231
123567,2024-08-23,180.6944
123567,2024-08-26,180.5809
123567,2024-08-27,181.4473
123567,2024-08-28,185.1634
123567,2024-08-29,186.2875
123567,2024-08-30,182.8725
123567,2024-09-02,185.7897
123567,2024-09-03,188.9497
123567,2024-09-04,191.6155
123567,2024-09-05,188.8817
123567,2024-09-06,189.7632
123567,2024-09-09,191.9924
123567,2024-09-10,192.103
123567,2024-09-11,192.9869
123567,2024-09-12,194.257
123567,2024-09-13,192.5761
123567,2024-09-16,193.6518
123567,2024-09-17,191.6402
123567,2024-09-18,191.5004
123567,2024-09-19,190.366
123567,2024-09-20,192.2848
123567,2024-09-23,193.7822
123567,2024-09-24,195.0734
123567,2024-09-25,195.7576
123567,2024-09-26,196.7772
123567,2024-09-27,201.2543
123567,2024-09-30,204.2893
123567,2024-10-01,202.2206
123567,2024-10-02,201.1164
123567,2024-10-03,200.7357
123567,2024-10-04,200.2814
123567,2024-10-07,198.5471
123567,2024-10-08,199.9126
123567,2024-10-09,199.8583
123567,2024-10-10,200.4172
123567,2024-10-11,196.7627
123567,2024-10-14,193.4651
123567,2024-10-15,192.3938
123567,2024-10-16,193.7622
123567,2024-10-17,194.8617
123567,2024-10-18,197.1121
123567,2024-10-21,195.6768
123567,2024-10-22,197.2371
123567,2024-10-23,200.6655
123567,2024-10-24,202.8024
123567,2024-10-25,200.0197
123567,2024-10-28,202.5531
123567,2024-10-29,203.3628
123567,2024-10-30,204.463
123567,2024-10-31,210.2376
123567,2024-11-01,210.893
123567,2024-11-04,212.4473
123567,2024-11-05,212.7517
123567,2024-11-06,212.2681
123567,2024-11-07,213.2063
123567,2024-11-08,212.2685
123567,2024-11-11,212.6936
123567,2024-11-12,212.0737
123567,2024-11-13,207.3632
123567,2024-11-14,206.3271
123567,2024-11-15,208.5906
123567,2024-11-18,209.8706
123567,2024-11-19,209.4142
123567,2024-11-20,209.7253
123567,2024-11-21,207.9584
123567,2024-11-22,206.4508
123567,2024-11-25,206.5486
123567,2024-11-26,206.1414
123567,2024-11-27,204.5215
123567,2024-11-28,204.4533
123567,2024-11-29,202.047
123567,2024-12-02,205.6584
123567,2024-12-03,207.7775
123567,2024-12-04,202.9542
123567,2024-12-05,204.9169
123567,2024-12-06,204.1598
123567,2024-12-09,203.017
123567,2024-12-10,204.7875
123567,2024-12-11,204.5473
123567,2024-12-12,203.7596
123567,2024-12-13,200.8836
123567,2024-12-16,202.9982
123567,2024-12-17,205.4081
123567,2024-12-18,205.8552
123567,2024-12-19,203.3134
123567,2024-12-20,204.0729
123567,2024-12-23,205.5992
123567,2024-12-24,205.6214
123567,2024-12-25,207.7082
123567,2024-12-26,208.1792
123567,2024-12-27,208.9603
123567,2024-12-30,212.476
123567,2024-12-31,211.4142
123567,2025-01-01,207.8819
123567,2025-01-02,207.5788
123567,2025-01-03,206.3781
123567,2025-01-06,203.2566
123567,2025-01-07,204.7336
123567,2025-01-08,204.8174
123567,2025-01-09,200.8354
123567,2025-01-10,204.3622
123567,2025-01-13,202.8135
123567,2025-01-14,201.5247
123567,2025-01-15,203.7043
123567,2025-01-16,204.7479
123567,2025-01-17,207.3048
123567,2025-01-20,202.4738
123567,2025-01-21,201.9185
123567,2025-01-22,202.2969
123567,2025-01-23,205.2961
123567,2025-01-24,203.4789
123567,2025-01-27,202.799
123567,2025-01-28,203.1946
123567,2025-01-29,204.9855
123567,2025-01-30,202.5805
123567,2025-01-31,204.479
123567,2025-02-03,203.2373
123567,2025-02-04,204.1598
123567,2025-02-05,203.8084
123567,2025-02-06,204.5075
123567,2025-02-07,205.0672
123567,2025-02-10,208.0513
123567,2025-02-11,207.5958
123567,2025-02-12,206.9892
123567,2025-02-13,209.52
123567,2025-02-14,212.8573
123567,2025-02-17,212.0163
123567,2025-02-18,213.7226
123567,2025-02-19,211.8093
123567,2025-02-20,213.5276
123567,2025-02-21,215.786
123567,2025-02-24,215.2199
123567,2025-02-25,217.953
123567,2025-02-26,217.411
123567,2025-02-27,217.5555
123567,2025-02-28,218.5809
123567,2025-03-03,216.3712
123567,2025-03-04,213.2463
123567,2025-03-05,213.9891
123567,2025-03-06,212.3347
123567,2025-03-07,209.5864
123567,2025-03-10,211.4514
123567,2025-03-11,215.0951
123567,2025-03-12,217.2199
123567,2025-03-13,214.4936
123567,2025-03-14,215.0006
123567,2025-03-17,214.3556
123567,2025-03-18,212.4391
123567,2025-03-19,212.7232
123567,2025-03-20,212.6503
123567,2025-03-21,212.1916
123567,2025-03-24,214.5963
123567,2025-03-25,217.7739
123567,2025-03-26,217.0877
123567,2025-03-27,216.7464
123567,2025-03-28,216.2435
123567,2025-03-31,217.5589
123567,2025-04-01,218.4408
123567,2025-04-02,216.8292
123567,2025-04-03,216.6089
123567,2025-04-04,213.1566
123567,2025-04-07,209.5875
123567,2025-04-08,206.9655
123567,2025-04-09,206.4765
123567,2025-04-10,207.9526
123567,2025-04-11,206.2528
123567,2025-04-14,206.0493
123567,2025-04-15,206.6283
123567,2025-04-16,210.2332
123567,2025-04-17,210.4465
123567,2025-04-18,210.7634
123567,2025-04-21,209.4485
123567,2025-04-22,213.8086
123567,2025-04-23,215.7007
123567,2025-04-24,213.1656
123567,2025-04-25,216.7941
123567,2025-04-28,218.5976
123567,2025-04-29,219.2486
123567,2025-04-30,220.9352
123567,2025-05-01,223.8025
123567,2025-05-02,222.0451
123567,2025-05-05,221.1839
123567,2025-05-06,221.1789
123567,2025-05-07,218.2698
123567,2025-05-08,220.1161
123567,2025-05-09,219.538
123567,2025-05-12,218.696
123567,2025-05-13,217.2416
123567,2025-05-14,217.2471
123567,2025-05-15,217.7067
123567,2025-05-16,220.1932
123567,2025-05-19,222.777
123567,2025-05-20,220.1041
123567,2025-05-21,221.3105
123567,2025-05-22,224.4147
123567,2025-05-23,223.9554
123567,2025-05-26,223.6265
123567,2025-05-27,222.7417
123567,2025-05-28,224.154
123567,2025-05-29,224.9536
123567,2025-05-30,227.4818
123567,2025-06-02,227.2946
123567,2025-06-03,230.5591
123567,2025-06-04,232.1723
123567,2025-06-05,235.2901
123567,2025-06-06,233.8465
123567,2025-06-09,238.0092
123567,2025-06-10,236.6539
123567,2025-06-11,235.4277
123567,2025-06-12,234.5042
123567,2025-06-13,233.3105
123567,2025-06-16,238.3164
123567,2025-06-17,239.7842
123567,2025-06-18,241.1922
123567,2025-06-19,236.3201
123567,2025-06-20,239.7814
123567,2025-06-23,237.1528
123567,2025-06-24,237.1528
123567,2025-06-25,235.4171
123567,2025-06-26,236.1329
123567,2025-06-27,240.2475
123567,2025-06-30,237.8152
123567,2025-07-01,236.0363
123567,2025-07-02,236.4936
123567,2025-07-03,240.7096
123567,2025-07-04,239.6837
123567,2025-07-07,237.8979
123567,2025-07-08,238.4226
123567,2025-07-09,238.5376
123567,2025-07-10,235.9576
123567,2025-07-11,235.0019
123567,2025-07-14,230.0614
123567,2025-07-15,230.0764
123567,2025-07-16,227.0354
123567,2025-07-17,233.3792
123567,2025-07-18,234.9019
123567,2025-07-21,235.6527
123567,2025-07-22,237.1175
123567,2025-07-23,235.9337
123567,2025-07-24,235.6592
123567,2025-07-25,237.0678
123567,2025-07-28,234.6304
123567,2025-07-29,236.4946
123567,2025-07-30,242.1371
123567,2025-07-31,238.3226
123567,2025-08-01,239.8193
123567,2025-08-04,237.765
123567,2025-08-05,239.6748
123567,2025-08-06,240.6662
123567,2025-08-07,245.7923
123567,2025-08-08,250.5363
123567,2025-08-11,246.6757
123567,2025-08-12,248.8577
123567,2025-08-13,251.0116
123567,2025-08-14,254.4176
123567,2025-08-15,255.8455
123567,2025-08-18,257.6328
123567,2025-08-19,254.825
123567,2025-08-20,256.1129
123567,2025-08-21,255.6057
123567,2025-08-22,257.6381
123567,2025-08-25,257.4734
123567,2025-08-26,258.8466
123567,2025-08-27,260.7111
123567,2025-08-28,262.6436
123567,2025-08-29,260.6077
123567,2025-09-01,267.7417
123567,2025-09-02,268.5978
123567,2025-09-03,270.5791
123567,2025-09-04,270.8631
123567,2025-09-05,267.6882
123567,2025-09-08,270.1114
123567,2025-09-09,271.0183
123567,2025-09-10,273.7905
123567,2025-09-11,271.9041
123567,2025-09-12,271.0204
123567,2025-09-15,271.9289
123567,2025-09-16,272.1821
123567,2025-09-17,271.4353
123567,2025-09-18,272.3481
123567,2025-09-19,276.7761
123567,2025-09-22,278.2848
123567,2025-09-23,282.0116
123567,2025-09-24,281.604
123567,2025-09-25,281.8857
123567,2025-09-26,282.7537
123567,2025-09-29,281.4871
123567,2025-09-30,282.3802
123567,2025-10-01,287.4073
123567,2025-10-02,293.0925
123567,2025-10-03,297.679
123567,2025-10-06,298.8011
123567,2025-10-07,296.5654
123567,2025-10-08,304.7783
123567,2025-10-09,303.1816
123567,2025-10-10,308.4317
123567,2025-10-13,309.7998
123567,2025-10-14,306.4221
123567,2025-10-15,301.5885
123567,2025-10-16,306.3592
123567,2025-10-17,304.5519
123567,2025-10-20,300.4802
123567,2025-10-21,299.713
123567,2025-10-22,299.8162
123567,2025-10-23,301.1626
123567,2025-10-24,302.3428
123567,2025-10-27,300.0365
123567,2025-10-28,300.1618
123567,2025-10-29,306.0089
123567,2025-10-30,302.6074
123567,2025-10-31,304.3008
123567,2025-11-03,300.9136
123567,2025-11-04,299.674
123567,2025-11-05,303.5516
123567,2025-11-06,296.9562
123567,2025-11-07,304.0109
123567,2025-11-10,299.8364
123567,2025-11-11,293.399
123567,2025-11-12,293.579
123567,2025-11-13,292.3138
123567,2025-11-14,290.4479
123567,2025-11-17,292.6217
123567,2025-11-18,289.7733
123567,2025-11-19,291.7119
123567,2025-11-20,294.4963
123567,2025-11-21,290.2006
123567,2025-11-24,293.6132
123567,2025-11-25,296.2397
123567,2025-11-26,301.4627
123567,2025-11-27,301.6011
123567,2025-11-28,298.9639
123567,2025-12-01,303.2378
123567,2025-12-02,303.5214
123567,2025-12-03,309.7928
123567,2025-12-04,312.3444
123567,2025-12-05,312.3804
123567,2025-12-08,309.4899
123567,2025-12-09,309.2584
123567,2025-12-10,312.5885
123567,2025-12-11,307.5685
123567,2025-12-12,306.3237
123567,2025-12-15,301.0521
123567,2025-12-16,297.7435
123567,2025-12-17,295.8664
123567,2025-12-18,295.1047
123567,2025-12-19,296.3725
123567,2025-12-22,298.7886
123567,2025-12-23,303.4917
123567,2025-12-24,309.0149
123567,2025-12-25,313.1955
123567,2025-12-26,312.0158
123567,2025-12-29,312.9445
123567,2025-12-30,311.1393
123567,2025-12-31,312.1231
123567,2026-01-01,311.6966
123567,2026-01-02,307.9277
123567,2026-01-05,313.0104
123567,2026-01-06,319.0747
123567,2026-01-07,316.5517
123567,2026-01-08,318.4976
123567,2026-01-09,316.1293
123567,2026-01-12,315.9803
123567,2026-01-13,314.2634
123567,2026-01-14,312.2277
123567,2026-01-15,313.0067
123567,2026-01-16,306.941
123567,2026-01-19,305.3027
123567,2026-01-20,319.2182
123567,2026-01-21,313.978
123567,2026-01-22,312.7924
123567,2026-01-23,313.9108
123567,2026-01-26,313.4166
123567,2026-01-27,310.9184
123567,2026-01-28,314.3725
123567,2026-01-29,315.0155
123567,2026-01-30,312.9877
123567,2026-02-02,316.0795
123567,2026-02-03,314.377
123567,2026-02-04,311.4906
123567,2026-02-05,313.6366
123567,2026-02-06,309.2832
123567,2026-02-09,315.448
123567,2026-02-10,320.8811
123567,2026-02-11,322.9465
123567,2026-02-12,321.0133
123567,2026-02-13,317.3917
123567,2026-02-16,308.6587
123567,2026-02-17,314.3201
123567,2026-02-18,311.1105
123567,2026-02-19,312.4496
123567,2026-02-20,313.2595
123567,2026-02-23,307.672
123567,2026-02-24,305.7554
123567,2026-02-25,302.0891
123567,2026-02-26,304.858
123567,2026-02-27,307.8014
123567,2026-03-02,307.099
123567,2026-03-03,304.387
123567,2026-03-04,305.139
123567,2026-03-05,309.0015
123567,2026-03-06,304.1281
123567,2026-03-09,311.4032
123567,2026-03-10,310.6934
123567,2026-03-11,310.4117
123567,2026-03-12,316.059
123567,2026-03-13,315.9914
123567,2026-03-16,315.7525
123567,2026-03-17,312.7208
123567,2026-03-18,310.8663
123567,2026-03-19,308.5843
123567,2026-03-20,302.7698
123567,2026-03-23,296.0386
123567,2026-03-24,295.4035
123567,2026-03-25,291.0662
123567,2026-03-26,293.2806
123567,2026-03-27,292.6864
123567,2026-03-30,287.7088
123567,2026-03-31,292.6921
123567,2026-04-01,291.4391
123567,2026-04-02,293.2123
123567,2026-04-03,298.6829
123567,2026-04-06,298.6912
123567,2026-04-07,298.8567
123567,2026-04-08,303.7435
123567,2026-04-09,302.8842
123567,2026-04-10,306.6035
123567,2026-04-13,306.4764
123567,2026-04-14,307.1739
123567,2026-04-15,307.8257
123567,2026-04-16,306.6987
123567,2026-04-17,305.0218
123567,2026-04-20,302.9612
123567,2026-04-21,298.7935
123567,2026-04-22,297.4483
123567,2026-04-23,296.7
123567,2026-04-24,298.1522
123567,2026-04-27,297.9689
123567,2026-04-28,301.6419
123567,2026-04-29,305.209
123567,2026-04-30,309.8829
123567,2026-05-01,309.3177
123567,2026-05-04,307.7069
123567,2026-05-05,303.2342
123567,2026-05-06,307.7532
123567,2026-05-07,303.9913
123567,2026-05-08,301.1134
123567,2026-05-11,301.9828
123567,2026-05-12,301.079
123567,2026-05-13,306.033
123567,2026-05-14,303.5815
123567,2026-05-15,303.8001
123567,2026-05-18,297.7904
123567,2026-05-19,301.9748
123567,2026-05-20,296.5779
123567,2026-05-21,304.9277
123567,2026-05-22,304.656
123567,2026-05-25,303.8159
123567,2026-05-26,303.8317
123567,2026-05-27,300.3834
123567,2026-05-28,302.6861
123567,2026-05-29,301.4494
123690,2022-01-03,125.5289
123690,2022-01-04,122.1088
123690,2022-01-05,120.9461
123690,2022-01-06,119.6605
123690,2022-01-07,118.9035
123690,2022-01-10,117.8546
123690,2022-01-11,118.048
123690,2022-01-12,119.2451
123690,2022-01-13,120.7134
123690,2022-01-14,121.8789
123690,2022-01-17,120.7297
123690,2022-01-18,120.8563
123690,2022-01-19,123.0043
123690,2022-01-20,120.927
123690,2022-01-21,122.7829
123690,2022-01-24,121.4935
123690,2022-01-25,121.9355
123690,2022-01-26,122.5394
123690,2022-01-27,122.8448
123690,2022-01-28,125.9437
123690,2022-01-31,125.5778
123690,2022-02-01,123.3827
123690,2022-02-02,123.917
123690,2022-02-03,123.7349
123690,2022-02-04,124.5422
123690,2022-02-07,125.8068
123690,2022-02-08,125.8105
123690,2022-02-09,126.4664
123690,2022-02-10,126.7179
123690,2022-02-11,129.292
123690,2022-02-14,128.8176
123690,2022-02-15,127.8989
123690,2022-02-16,129.1956
123690,2022-02-17,127.933
123690,2022-02-18,128.5375
123690,2022-02-21,128.3493
123690,2022-02-22,128.2576
123690,2022-02-23,131.7954
123690,2022-02-24,133.6502
123690,2022-02-25,135.2146
123690,2022-02-28,136.0605
123690,2022-03-01,135.0835
123690,2022-03-02,135.5268
123690,2022-03-03,136.4538
123690,2022-03-04,136.8075
123690,2022-03-07,137.0049
123690,2022-03-08,136.4618
123690,2022-03-09,136.9277
123690,2022-03-10,136.1928
123690,2022-03-11,137.3056
123690,2022-03-14,134.3483
123690,2022-03-15,136.426
123690,2022-03-16,134.5255
123690,2022-03-17,133.0086
123690,2022-03-18,133.6616
123690,2022-03-21,134.5116
123690,2022-03-22,137.6772
123690,2022-03-23,138.1819
123690,2022-03-24,138.1757
123690,2022-03-25,138.5221
123690,2022-03-28,141.0234
123690,2022-03-29,144.8928
123690,2022-03-30,144.6564
123690,2022-03-31,145.5808
123690,2022-04-01,145.52
123690,2022-04-04,145.4273
123690,2022-04-05,148.5239
123690,2022-04-06,147.078
123690,2022-04-07,143.4069
123690,2022-04-08,143.9661
123690,2022-04-11,145.939
123690,2022-04-12,146.351
123690,2022-04-13,147.2206
123690,2022-04-14,148.5034
123690,2022-04-15,148.7442
123690,2022-04-18,149.7171
123690,2022-04-19,150.6687
123690,2022-04-20,147.5163
123690,2022-04-21,147.7603
123690,2022-04-22,145.284
123690,2022-04-25,145.2811
123690,2022-04-26,144.5496
123690,2022-04-27,146.2616
123690,2022-04-28,146.714
123690,2022-04-29,147.5387
123690,2022-05-02,147.2872
123690,2022-05-03,149.0614
123690,2022-05-04,146.5238
123690,2022-05-05,145.1456
123690,2022-05-06,147.2728
123690,2022-05-09,146.6274
123690,2022-05-10,143.2642
123690,2022-05-11,145.63
123690,2022-05-12,147.4244
123690,2022-05-13,148.6414
123690,2022-05-16,148.8553
123690,2022-05-17,151.6603
123690,2022-05-18,153.8361
123690,2022-05-19,156.5404
123690,2022-05-20,157.8057
123690,2022-05-23,158.0823
123690,2022-05-24,157.4527
123690,2022-05-25,155.3323
123690,2022-05-26,156.255
123690,2022-05-27,157.3273
123690,2022-05-30,156.7858
123690,2022-05-31,157.9109
123690,2022-06-01,157.3979
123690,2022-06-02,158.9705
123690,2022-06-03,157.4984
123690,2022-06-06,155.7433
123690,2022-06-07,155.3939
123690,2022-06-08,156.8797
123690,2022-06-09,154.9547
123690,2022-06-10,156.817
123690,2022-06-13,154.0706
123690,2022-06-14,153.7145
123690,2022-06-15,151.4042
123690,2022-06-16,147.1782
123690,2022-06-17,147.8318
123690,2022-06-20,147.6019
123690,2022-06-21,145.4091
123690,2022-06-22,144.6429
123690,2022-06-23,145.4058
123690,2022-06-24,144.8761
123690,2022-06-27,144.6176
123690,2022-06-28,144.0428
123690,2022-06-29,143.1803
123690,2022-06-30,142.3027
123690,2022-07-01,141.3847
123690,2022-07-04,140.2743
123690,2022-07-05,138.7689
123690,2022-07-06,138.2457
123690,2022-07-07,137.3309
123690,2022-07-08,135.7758
123690,2022-07-11,136.9795
123690,2022-07-12,138.905
123690,2022-07-13,138.9604
123690,2022-07-14,139.1177
123690,2022-07-15,138.1171
123690,2022-07-18,139.8037
123690,2022-07-19,142.5595
123690,2022-07-20,142.3598
123690,2022-07-21,141.6022
123690,2022-07-22,142.1919
123690,2022-07-25,142.4507
123690,2022-07-26,141.7258
123690,2022-07-27,142.5193
123690,2022-07-28,144.0553
123690,2022-07-29,142.8726
123690,2022-08-01,146.9828
123690,2022-08-02,144.5829
123690,2022-08-03,143.292
123690,2022-08-04,143.7188
123690,2022-08-05,147.3741
123690,2022-08-08,146.5235
123690,2022-08-09,144.8737
123690,2022-08-10,145.8099
123690,2022-08-11,145.4699
123690,2022-08-12,146.597
123690,2022-08-15,146.5415
123690,2022-08-16,145.2244
123690,2022-08-17,149.0851
123690,2022-08-18,144.3757
123690,2022-08-19,147.3546
123690,2022-08-22,148.9347
123690,2022-08-23,147.7773
123690,2022-08-24,150.9129
123690,2022-08-25,148.7128
123690,2022-08-26,150.4313
123690,2022-08-29,147.083
123690,2022-08-30,145.2988
123690,2022-08-31,143.5324
123690,2022-09-01,142.409
123690,2022-09-02,142.4842
123690,2022-09-05,141.2519
123690,2022-09-06,138.1783
123690,2022-09-07,138.94
123690,2022-09-08,139.0705
123690,2022-09-09,139.7534
123690,2022-09-12,140.0739
123690,2022-09-13,141.6086
123690,2022-09-14,141.5477
123690,2022-09-15,143.1903
123690,2022-09-16,142.0305
123690,2022-09-19,140.9685
123690,2022-09-20,143.1757
123690,2022-09-21,145.3849
123690,2022-09-22,146.3639
123690,2022-09-23,144.9974
123690,2022-09-26,143.5165
123690,2022-09-27,145.6867
123690,2022-09-28,147.7997
123690,2022-09-29,147.7555
123690,2022-09-30,151.6719
123690,2022-10-03,152.5004
123690,2022-10-04,150.7146
123690,2022-10-05,150.3185
123690,2022-10-06,150.3877
123690,2022-10-07,150.5909
123690,2022-10-10,152.7369
123690,2022-10-11,151.1991
123690,2022-10-12,149.0603
123690,2022-10-13,150.1112
123690,2022-10-14,149.3361
123690,2022-10-17,153.4321
123690,2022-10-18,155.0944
123690,2022-10-19,154.2623
123690,2022-10-20,156.3967
123690,2022-10-21,157.7214
123690,2022-10-24,158.8882
123690,2022-10-25,158.7382
123690,2022-10-26,159.5378
123690,2022-10-27,155.9521
123690,2022-10-28,158.2912
123690,2022-10-31,152.481
123690,2022-11-01,151.8019
123690,2022-11-02,149.2203
123690,2022-11-03,148.4598
123690,2022-11-04,148.3982
123690,2022-11-07,146.516
123690,2022-11-08,142.1688
123690,2022-11-09,142.55
123690,2022-11-10,145.9178
123690,2022-11-11,145.4132
123690,2022-11-14,147.0147
123690,2022-11-15,149.5275
123690,2022-11-16,146.4934
123690,2022-11-17,145.8167
123690,2022-11-18,143.8412
123690,2022-11-21,142.6281
123690,2022-11-22,145.3817
123690,2022-11-23,145.7982
123690,2022-11-24,147.1276
123690,2022-11-25,147.1154
123690,2022-11-28,145.2275
123690,2022-11-29,146.3734
123690,2022-11-30,148.4635
123690,2022-12-01,149.0423
123690,2022-12-02,149.9063
123690,2022-12-05,147.9431
123690,2022-12-06,149.1576
123690,2022-12-07,151.443
123690,2022-12-08,152.1794
123690,2022-12-09,149.2608
123690,2022-12-12,152.0314
123690,2022-12-13,150.5197
123690,2022-12-14,151.2236
123690,2022-12-15,152.8783
123690,2022-12-16,154.7666
123690,2022-12-19,151.793
123690,2022-12-20,152.0496
123690,2022-12-21,152.1959
123690,2022-12-22,154.6861
123690,2022-12-23,155.5308
123690,2022-12-26,158.0913
123690,2022-12-27,159.0967
123690,2022-12-28,159.0305
123690,2022-12-29,159.4338
123690,2022-12-30,162.1932
123690,2023-01-02,159.9597
123690,2023-01-03,161.6264
123690,2023-01-04,160.5786
123690,2023-01-05,159.161
123690,2023-01-06,161.0273
123690,2023-01-09,159.5345
123690,2023-01-10,160.2617
123690,2023-01-11,159.4658
123690,2023-01-12,155.4467
123690,2023-01-13,156.3283
123690,2023-01-16,156.6083
123690,2023-01-17,153.4135
123690,2023-01-18,152.3
123690,2023-01-19,149.3624
123690,2023-01-20,150.6296
123690,2023-01-23,153.0083
123690,2023-01-24,154.5065
123690,2023-01-25,156.2593
123690,2023-01-26,155.4339
123690,2023-01-27,156.4344
123690,2023-01-30,156.4814
123690,2023-01-31,156.8634
123690,2023-02-01,158.5876
123690,2023-02-02,160.7158
123690,2023-02-03,160.0923
123690,2023-02-06,157.6955
123690,2023-02-07,157.4337
123690,2023-02-08,157.1173
123690,2023-02-09,157.673
123690,2023-02-10,159.1881
123690,2023-02-13,155.9329
123690,2023-02-14,154.8483
123690,2023-02-15,153.2764
123690,2023-02-16,155.4622
123690,2023-02-17,155.1684
123690,2023-02-20,154.3571
123690,2023-02-21,155.336
123690,2023-02-22,154.3878
123690,2023-02-23,154.4237
123690,2023-02-24,157.5992
123690,2023-02-27,160.7908
123690,2023-02-28,160.1359
123690,2023-03-01,159.8789
123690,2023-03-02,158.8575
123690,2023-03-03,155.5898
123690,2023-03-06,157.4363
123690,2023-03-07,161.7506
123690,2023-03-08,161.028
123690,2023-03-09,159.6515
123690,2023-03-10,159.2367
123690,2023-03-13,159.4495
123690,2023-03-14,157.5333
123690,2023-03-15,156.8035
123690,2023-03-16,158.6273
123690,2023-03-17,158.9132
123690,2023-03-20,161.214
123690,2023-03-21,161.9269
123690,2023-03-22,160.0629
123690,2023-03-23,159.1156
123690,2023-03-24,159.6148
123690,2023-03-27,157.719
123690,2023-03-28,155.6235
123690,2023-03-29,153.6574
123690,2023-03-30,154.5935
123690,2023-03-31,154.0335
123690,2023-04-03,156.1126
123690,2023-04-04,154.6426
123690,2023-04-05,150.5786
123690,2023-04-06,150.4224
123690,2023-04-07,153.2347
123690,2023-04-10,153.3543
123690,2023-04-11,151.1175
123690,2023-04-12,148.5009
123690,2023-04-13,150.5308
123690,2023-04-14,149.2594
123690,2023-04-17,151.8732
123690,2023-04-18,153.031
123690,2023-04-19,151.8018
123690,2023-04-20,153.8247
123690,2023-04-21,152.3303
123690,2023-04-24,149.9843
123690,2023-04-25,148.6205
123690,2023-04-26,149.9426
123690,2023-04-27,151.892
123690,2023-04-28,151.2923
123690,2023-05-01,148.274
123690,2023-05-02,145.8149
123690,2023-05-03,144.1701
123690,2023-05-04,142.1894
123690,2023-05-05,142.6622
123690,2023-05-08,145.7946
123690,2023-05-09,147.1352
123690,2023-05-10,145.3786
123690,2023-05-11,144.3302
123690,2023-05-12,143.5971
123690,2023-05-15,144.2709
123690,2023-05-16,146.8448
123690,2023-05-17,146.1502
123690,2023-05-18,148.7046
123690,2023-05-19,152.2471
123690,2023-05-22,151.7229
123690,2023-05-23,151.1577
123690,2023-05-24,150.6195
123690,2023-05-25,150.7834
123690,2023-05-26,150.2505
123690,2023-05-29,151.7797
123690,2023-05-30,149.2754
123690,2023-05-31,148.4595
123690,2023-06-01,149.0576
123690,2023-06-02,150.5513
123690,2023-06-05,154.2928
123690,2023-06-06,152.1813
123690,2023-06-07,151.1542
123690,2023-06-08,147.4914
123690,2023-06-09,145.76
123690,2023-06-12,143.0084
123690,2023-06-13,142.2476
123690,2023-06-14,141.9474
123690,2023-06-15,142.7394
123690,2023-06-16,142.3283
123690,2023-06-19,143.1232
123690,2023-06-20,143.3602
123690,2023-06-21,141.7966
123690,2023-06-22,139.2464
123690,2023-06-23,140.1994
123690,2023-06-26,142.8188
123690,2023-06-27,146.9168
123690,2023-06-28,148.4957
123690,2023-06-29,150.9561
123690,2023-06-30,151.785
123690,2023-07-03,152.351
123690,2023-07-04,152.5981
123690,2023-07-05,152.4816
123690,2023-07-06,153.5647
123690,2023-07-07,152.7489
123690,2023-07-10,152.5624
123690,2023-07-11,150.6585
123690,2023-07-12,151.5082
123690,2023-07-13,149.9782
123690,2023-07-14,150.0939
123690,2023-07-17,150.9829
123690,2023-07-18,152.0199
123690,2023-07-19,153.3769
123690,2023-07-20,153.0786
123690,2023-07-21,153.9609
123690,2023-07-24,153.2002
123690,2023-07-25,149.9746
123690,2023-07-26,150.9124
123690,2023-07-27,151.4693
123690,2023-07-28,153.2284
123690,2023-07-31,153.247
123690,2023-08-01,150.6285
123690,2023-08-02,150.5369
123690,2023-08-03,152.073
123690,2023-08-04,152.9326
123690,2023-08-07,152.747
123690,2023-08-08,150.0373
123690,2023-08-09,148.4128
123690,2023-08-10,149.2537
123690,2023-08-11,146.6033
123690,2023-08-14,146.1495
123690,2023-08-15,146.2697
123690,2023-08-16,148.191
123690,2023-08-17,149.2557
123690,2023-08-18,150.9052
123690,2023-08-21,151.4677
123690,2023-08-22,150.1257
123690,2023-08-23,149.1754
123690,2023-08-24,147.7119
123690,2023-08-25,148.7344
123690,2023-08-28,147.6624
123690,2023-08-29,147.0827
123690,2023-08-30,147.1779
123690,2023-08-31,149.9192
123690,2023-09-01,151.0673
123690,2023-09-04,149.8484
123690,2023-09-05,150.1589
123690,2023-09-06,152.9726
123690,2023-09-07,154.0729
123690,2023-09-08,151.4484
123690,2023-09-11,149.9913
123690,2023-09-12,148.4229
123690,2023-09-13,150.8542
123690,2023-09-14,153.0145
123690,2023-09-15,152.0269
123690,2023-09-18,151.0099
123690,2023-09-19,151.1446
123690,2023-09-20,151.3293
123690,2023-09-21,149.7957
123690,2023-09-22,149.4456
123690,2023-09-25,147.1338
123690,2023-09-26,149.2672
123690,2023-09-27,146.4632
123690,2023-09-28,143.6944
123690,2023-09-29,144.4414
123690,2023-10-02,142.5465
123690,2023-10-03,141.8199
123690,2023-10-04,141.9752
123690,2023-10-05,143.091
123690,2023-10-06,142.8006
123690,2023-10-09,145.6811
123690,2023-10-10,145.7387
123690,2023-10-11,147.7193
123690,2023-10-12,148.2319
123690,2023-10-13,151.8087
123690,2023-10-16,153.6478
123690,2023-10-17,153.7828
123690,2023-10-18,154.9122
123690,2023-10-19,154.5302
123690,2023-10-20,154.132
123690,2023-10-23,151.9987
123690,2023-10-24,150.7136
123690,2023-10-25,154.2311
123690,2023-10-26,152.2627
